dive_id,image_id,image_path,label_x,label_y,label
124,21707,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010069.ORF,1891.6440848591235,1128.2687841657523,Red Laser
124,21708,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010066.ORF,1833.483081516901,945.5510938628133,Red Laser
124,21709,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010068.ORF,1843.0000000000005,976.6104388579729,Red Laser
124,21710,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010072.ORF,1974.5111164468653,1410.8536488175732,Red Laser
124,21711,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010073.ORF,1978.4844876592058,1417.6019107815082,Red Laser
124,21712,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010070.ORF,1969.7620859775902,1394.984560692832,Red Laser
124,21713,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010074.ORF,1913.1701112877583,1198.7281399046105,Red Laser
124,21714,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010071.ORF,1906.8730098840529,1176.7711197588696,Red Laser
124,21715,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010076.ORF,1905.4998457436586,1184.8497340993438,Red Laser
124,21716,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010077.ORF,1903.253844581571,1175.417557508276,Red Laser
124,21717,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010075.ORF,1978.7670423925956,1406.6248285055874,Red Laser
124,21718,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010078.ORF,1981.8963911525027,1410.9988358556461,Red Laser
124,21719,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010079.ORF,1979.9969555584748,1401.3513652053127,Red Laser
124,21720,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010080.ORF,1977.9981037630214,1403.0058773182932,Red Laser
124,21721,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010081.ORF,1978.0257248679566,1402.918240882391,Red Laser
124,21722,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010083.ORF,1977.63874907287,1402.1028246923904,Red Laser
124,21723,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010086.ORF,1977.6908405269983,1404.995700040502,Red Laser
124,21724,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010085.ORF,1905.8484848484848,1200.5000000000002,Red Laser
124,21725,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010084.ORF,1966.6457225366876,1374.1408384852618,Red Laser
124,21726,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010082.ORF,1974.6950941857558,1409.7689424453151,Red Laser
124,21727,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010088.ORF,1977.2713927237264,1410.9330565497335,Red Laser
124,21728,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010087.ORF,1983.9238599354749,1433.875778088172,Red Laser
124,21729,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010089.ORF,1899.3078230079238,1159.4754726017986,Red Laser
124,21730,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010090.ORF,1985.07106244261,1435.5795113202569,Red Laser
124,21731,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010091.ORF,1998.993179697065,1476.1299922934486,Red Laser
124,21732,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010096.ORF,1980.4057516284363,1411.6286390605703,Red Laser
124,21733,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010093.ORF,1978.9128704617665,1405.775250261346,Red Laser
124,21734,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010092.ORF,1977.9730562782006,1401.4412919412885,Red Laser
124,21735,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010095.ORF,1977.3012554688773,1395.9599650261184,Red Laser
124,21736,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010094.ORF,1965.9874053017702,1368.5489871283169,Red Laser
124,21737,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010097.ORF,1965.664487077562,1364.324840422363,Red Laser
124,21738,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010101.ORF,1964.9663251439772,1362.8232414907832,Red Laser
124,21739,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010099.ORF,1965.8159211907566,1364.2822280957016,Red Laser
124,21740,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010098.ORF,1980.3389308289782,1404.4690909822841,Red Laser
124,21741,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010100.ORF,1980.3339180696742,1407.0797278957066,Red Laser
124,21742,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010103.ORF,1980.4041516923737,1411.6857372022337,Red Laser
124,21743,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010104.ORF,1986.170958977565,1432.4304681025462,Red Laser
124,21744,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010105.ORF,1899.4505139682856,1149.864572064212,Red Laser
124,21745,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010102.ORF,1983.709477028315,1429.5519336784907,Red Laser
124,21746,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010106.ORF,1983.6311652045556,1425.4367952994348,Red Laser
124,21747,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010107.ORF,1972.5000000000002,1387.0000000000002,Red Laser
124,21748,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010108.ORF,1971.7237727917923,1384.8651715186747,Red Laser
124,21749,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010109.ORF,1970.7552553431826,1381.0855613851077,Red Laser
124,21750,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010110.ORF,1969.960326749725,1376.756249742107,Red Laser
124,21751,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010111.ORF,1895.8902671969965,1147.1711498010618,Red Laser
124,21752,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010114.ORF,1968.3930866481783,1372.9901253560845,Red Laser
124,21753,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010112.ORF,1969.4122197184756,1366.6151854838367,Red Laser
124,21754,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010115.ORF,1962.5919458045164,1354.0353947208584,Red Laser
124,21755,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010113.ORF,1962.2943320574873,1351.6249413503838,Red Laser
124,21756,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010117.ORF,1895.103248071451,1142.169400360014,Red Laser
124,21757,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010116.ORF,1962.4000693117432,1346.6924905453143,Red Laser
124,21758,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010118.ORF,1991.363994203076,1452.508724266321,Red Laser
124,21759,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010120.ORF,1978.8964605178792,1403.9571459708563,Red Laser
124,21760,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010123.ORF,1977.7262476029334,1402.2299788761682,Red Laser
124,21761,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010122.ORF,1976.9089106434049,1398.2599071613247,Red Laser
124,21762,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010121.ORF,1975.4999999999998,1396.0000000000002,Red Laser
124,21763,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010119.ORF,1975.3487279621206,1394.0833346885481,Red Laser
124,21764,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010128.ORF,1974.0583394003488,1393.442872789001,Red Laser
124,21765,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010126.ORF,1974.2211906875502,1394.4671105597884,Red Laser
124,21766,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010125.ORF,1974.72382437608,1391.9110970998609,Red Laser
124,21767,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010124.ORF,1972.6135040745053,1392.4330616996506,Red Laser
124,21768,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010127.ORF,1972.2860387706746,1389.9768081271804,Red Laser
124,21769,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010129.ORF,1972.5255536888765,1388.4963605817982,Red Laser
124,21770,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010132.ORF,1973.2071609578015,1391.798478012803,Red Laser
124,21771,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010130.ORF,1968.2923352528721,1390.0302363166081,Red Laser
124,21772,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010131.ORF,1975.756221768805,1396.8581559816128,Red Laser
124,21773,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010133.ORF,1976.0117624086247,1398.8511026974636,Red Laser
124,21774,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010134.ORF,1973.1143223580718,1388.1780197739738,Red Laser
124,21775,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010138.ORF,1954.23937741238,1328.852502588587,Red Laser
124,21776,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010139.ORF,1953.7592411959301,1325.1730679568323,Red Laser
124,21777,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010135.ORF,1896.9250047924934,1151.974548138334,Red Laser
124,21778,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010136.ORF,1973.3209537926832,1384.850943906154,Green Laser
124,21779,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010137.ORF,1950.5000000000002,1313.0000000000002,Red Laser
124,21780,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010140.ORF,1952.8228963663032,1315.0107295718317,Red Laser
124,21781,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010142.ORF,1960.2018706981708,1345.8274637893874,Red Laser
124,21782,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010144.ORF,1957.28923989043,1340.8404845415973,Red Laser
124,21783,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010143.ORF,1955.8702521474095,1328.737535364156,Red Laser
124,21784,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010141.ORF,1950.1026554590396,1312.064870849875,Red Laser
124,21785,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010146.ORF,1948.8355741985083,1304.0612201894328,Red Laser
124,21786,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010148.ORF,1944.5398471967128,1293.2143703628203,Red Laser
124,21787,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010147.ORF,1974.8829194047812,1390.7027609149413,Red Laser
124,21788,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010145.ORF,1975.5902903306896,1390.5648793194575,Red Laser
124,21789,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010149.ORF,1974.1515551364314,1391.093569614648,Red Laser
124,21790,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010150.ORF,1974.340908046439,1403.267419557694,Red Laser
124,21791,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010152.ORF,1976.0822114701768,1395.978127723905,Red Laser
124,21792,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010151.ORF,1982.0624594084634,1416.060662237918,Red Laser
124,21793,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010155.ORF,1981.2640442577776,1413.7118300388543,Red Laser
124,21794,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010156.ORF,1980.5271534730343,1412.249129637832,Red Laser
124,21795,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010157.ORF,1980.3555931553888,1408.3841855969029,Red Laser
124,21796,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010154.ORF,1970.343574912525,1381.6879885589053,Red Laser
124,21797,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010153.ORF,1970.6544225277144,1381.499032017026,Red Laser
124,21798,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010158.ORF,1935.5855508884954,1268.8438744644372,Red Laser
124,21799,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010162.ORF,1935.4599015017488,1267.65165749088,Red Laser
124,21800,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010159.ORF,1938.5983344039334,1278.5765821503853,Red Laser
124,21801,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010161.ORF,1938.8998744689818,1278.9243314637565,Red Laser
124,21802,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010160.ORF,1940.872377389027,1282.5077816507587,Red Laser
124,21803,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010166.ORF,1941.3763135312445,1284.111038424172,Red Laser
124,21804,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010165.ORF,1941.1901833925033,1288.037853632974,Red Laser
124,21805,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010167.ORF,1942.6865526776319,1288.5724644901197,Red Laser
124,21806,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010164.ORF,1975.836971988289,1398.6253159897446,Red Laser
124,21807,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010163.ORF,1976.7942040922778,1403.494965923455,Red Laser
124,21808,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010168.ORF,1953.4049329166257,1324.1732215276918,Red Laser
124,21809,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010170.ORF,1951.766818785497,1317.9012024311544,Red Laser
124,21810,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010172.ORF,1972.0568841717657,1397.65852082074,Red Laser
124,21811,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010171.ORF,1949.1476583478723,1310.4484697934058,Red Laser
124,21812,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010169.ORF,1946.5034327173296,1303.118232626183,Red Laser
124,21813,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010177.ORF,1942.5,1292.0,Red Laser
124,21814,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010174.ORF,1940.6453663007956,1279.3871257943574,Red Laser
124,21815,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010173.ORF,1930.3175502530096,1252.41786394921,Red Laser
124,21816,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010175.ORF,1930.0903881180454,1253.0991947660048,Red Laser
124,21817,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010176.ORF,1975.285836133382,1406.039397035888,Red Laser
124,21818,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010178.ORF,1933.9840731436748,1258.4388488879786,Red Laser
124,21819,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010179.ORF,1934.2760925427951,1263.2643486825482,Red Laser
124,21820,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010183.ORF,1933.9919615515262,1264.572917905571,Red Laser
124,21821,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010181.ORF,1935.8478244337912,1268.2546565792288,Red Laser
124,21822,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010182.ORF,1978.1252467456393,1398.230334185954,Red Laser
124,21823,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010180.ORF,1972.285450227512,1401.555956936285,Red Laser
124,21824,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010184.ORF,1972.8532442640344,1389.962169969933,Red Laser
124,21825,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010185.ORF,1974.0369211171553,1391.3390530743957,Red Laser
124,21826,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010188.ORF,1975.338448841139,1394.4486881633884,Red Laser
124,21827,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010186.ORF,1975.0447054719666,1393.5399983821972,Red Laser
124,21828,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010187.ORF,1974.380295940543,1392.5119961302698,Red Laser
124,21829,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010189.ORF,1968.0791027309715,1374.8503203928356,Red Laser
124,21830,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010190.ORF,1945.2279842841062,1306.4005524681775,Red Laser
124,21831,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010191.ORF,1943.9142726080674,1304.7921906374768,Red Laser
124,21832,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010193.ORF,1944.5631419326962,1300.78034370139,Red Laser
124,21833,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010194.ORF,1941.7902539941583,1288.4853357125405,Red Laser
124,21834,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010192.ORF,1939.1742947514883,1284.3562198513655,Red Laser
124,21835,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010198.ORF,1973.6655163749886,1399.9733770272992,Red Laser
124,21836,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010196.ORF,1940.2116837212786,1275.4234619640781,Red Laser
124,21837,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010195.ORF,1934.1883970417805,1268.3048854520762,Red Laser
124,21838,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010197.ORF,1971.7902268817256,1399.2071616691405,Red Laser
124,21839,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010199.ORF,1971.5453036321073,1396.1154646307168,Red Laser
124,21840,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010201.ORF,1981.7170776576459,1400.966148681406,Red Laser
124,21841,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010203.ORF,1965.8843631751672,1373.6542229534095,Red Laser
124,21842,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010200.ORF,1966.6278892084626,1369.4768352752528,Red Laser
124,21843,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010202.ORF,1966.4178610883926,1368.2690161028406,Red Laser
124,21844,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010204.ORF,1966.270042657631,1368.8176347489868,Red Laser
124,21845,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010205.ORF,1966.118521640082,1368.5842239713072,Red Laser
124,21846,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010210.ORF,1967.0833462732267,1374.4074105521247,Red Laser
124,21847,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010208.ORF,1968.8684648578414,1377.702034760675,Red Laser
124,21848,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010207.ORF,1972.8754651900313,1396.0826718074877,Red Laser
124,21849,2024.06.20.REEF/09_2023_Islamorada/090123_FSL03_BXS/090123_DavisReefBall 1_FSL03_BriceSemmens/P9010209.ORF,1968.6088992739442,1377.4062920676495,Red Laser
